race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-05","12.40.","Doncaster","2nd","Call Your Bluff","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","62.3100","0.0000","0.0000","0.0000","0.0000","62.3100","3.00","Handicap Novices Hurdle","Johnstone-baker, Cameron","Lavelle, Miss E C","9","2","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","F","Kilnacarra (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","55.5200","0.0000","0.0000","0.0000","0.0000","55.5200","100.00","Handicap Novices Hurdle","Rabbitt, Conor","Bedi, Miss J","9","0","9","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","PU","You Did (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","25.0000","0.0000","0.0000","0.0000","0.0000","25.0000","3.50","Handicap Novices Hurdle","Maggs, Charlie","Ellison, B","9","0","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","PU","Fancy Nancy Pants","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","6.00","Handicap Novices Hurdle","Scott, Luke","Kirby, P A","9","0","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","1st","Harleys Pride (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3.50","Handicap Novices Hurdle","Corcoran, Rian","Pipe, D E","9","1","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","4th","Jewel Eyed Judy","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","12.00","Handicap Novices Hurdle","Turner, James","Twiston-Davies, N A","9","4","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","PU","Pearl Smoke","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","50.00","Handicap Novices Hurdle","Andrews, N R","Greenall, O / Guerriero, J","9","0","5","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","3rd","Fox Cottage","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","7.00","Handicap Novices Hurdle","Sansom, Daniel","Mullins, J W","9","3","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.40.","Doncaster","PU","New Invention (IRE)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","9.00","Handicap Novices Hurdle","Durrell, Tristan","Greenall, O / Guerriero, J","9","0","6","3m.5f ","4yo+","3248","5",,
"2026-02-05","12.50.","Huntingdon","4th","Raby Mere (FR)","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","70.3800","0.0000","0.0000","0.0000","0.0000","70.3800","25.00","Handicap Hurdle","Stones, Lewis","Fryer, Miss C","6","4","7","2m4f ","4yo+","3697","5",,
